chr,start position,
chrIV,10360751,
chrIV,10366442,
chrIV,10366358,
chrIV,10366259,
chrIV,10366236,
chrIV,10366227,
chrIV,10366216,
chrIV,10366215,
chrIV,10366186,
chrIV,10366183,
chrIV,10366178,
chrIV,10369896,
chrIV,10367969,
chrIV,10367959,
chrIV,10367949,
chrIV,10366324,
chrIV,10366327,
chrIV,10366333,
chrIV,10368057,
chrIV,10368060,
chrIV,10368065,
chrIV,10368068,
chrIV,10368073,
chrIV,10368081,
chrIV,10368091,
chrIV,10368093,
chrIV,10368470,
chrIV,10368544,
chrIV,10376697,
chrIV,10376651,
chrIV,10376588,
chrIV,10372454,
chrIV,10372572,
chrIV,10372609,
chrIV,10372682,
chrIV,10372715,
chrIV,10372815,
chrIV,10372891,
chrIV,10373373,
chrIV,10373430,
chrIV,10373569,
chrIV,10373590,
chrIV,10374083,
chrIV,10374099,
chrIV,10374121,
chrIV,10374447,
chrIV,10374459,
chrIV,10374476,
chrIV,10374511,
chrIV,10374597,
chrIV,10374611,
chrIV,10374904,
chrIV,10374952,
chrIV,10386720,
chrIV,10386739,
chrIV,10386745,
chrIV,10386765,
chrIV,10386778,
chrIV,10386786,
chrIV,10386845,
chrIV,10386866,
chrIV,10386878,
chrIV,10386884,
chrIV,10386918,
chrIV,10386941,
chrIV,10386947,
chrIV,10386962,
chrIV,10386989,
chrIV,10387005,
chrIV,10387010,
chrIV,10387036,
chrIV,10387067,
chrIV,10387084,
chrIV,10387099,
chrIV,10387150,
chrIV,10387179,
chrIV,10387304,
chrIV,10388313,
chrIV,10388465,
chrIV,10388473,
chrIV,10388477,
chrIV,10388479,
chrIV,10393974,
chrIV,10392672,
chrIV,10401386,
chrIV,10403538,
chrIV,10403559,
chrIV,10403620,
chrIV,10409918,
chrIV,10414763,
chrIV,10414750,
chrIV,10414738,
chrIV,10414660,
chrIV,10414640,
chrIV,10414613,
chrIV,10414585,
chrIV,10414580,
chrIV,10414555,
chrIV,10414513,
chrIV,10414489,
chrIV,10414481,
chrIV,10414440,
chrIV,10414436,
chrIV,10414314,
chrIV,10414284,
chrIV,10414267,
chrIV,10414195,
chrIV,10413935,
chrIV,10420605,
chrIV,10420520,
chrIV,10420251,
chrIV,10420206,
chrIV,10419899,
chrIV,10419868,
chrIV,10419772,
chrIV,10419743,
chrIV,10419552,
chrIV,10419545,
chrIV,10419493,
chrIV,10419488,
chrIV,10419480,
chrIV,10419470,
chrIV,10419460,
chrIV,10419454,
chrIV,10419443,
chrIV,10419437,
chrIV,10419358,
chrIV,10419232,
chrIV,10419182,
chrIV,10418808,
chrIV,10418735,
chrIV,10418709,
chrIV,10418697,
chrIV,10418682,
chrIV,10418670,
chrIV,10418665,
chrIV,10418638,
chrIV,10418628,
chrIV,10418613,
chrIV,10418564,
chrIV,10417929,
chrIV,10417911,
chrIV,10417832,
chrIV,10425240,
chrIV,10425230,
chrIV,10425227,
chrIV,10425220,
chrIV,10425218,
chrIV,10425213,
chrIV,10425201,
chrIV,10425111,
chrIV,10424678,
chrIV,10429099,
chrIV,10429082,
chrIV,10429078,
chrIV,10429075,
chrIV,10434517,
chrIV,10434576,
chrIV,10435967,
chrIV,10436331,
chrIV,10437970,
chrIV,10437976,
chrIV,10437978,
chrIV,10438010,
chrIV,10438088,
chrIV,10438130,
chrIV,10438181,
chrIV,10438883,
chrIV,10439095,
chrIV,10439118,
chrIV,10439126,
chrIV,10439128,
chrIV,10439141,
chrIV,10439173,
chrIV,10449737,
chrIV,10449492,
chrIV,10449232,
chrIV,10449227,
chrIV,10449217,
chrIV,10449107,
chrIV,10449030,
chrIV,10448762,
chrIV,10448286,
chrIV,10448019,
chrIV,10447732,
chrIV,10446800,
chrIV,10464483,
chrIV,10461802,
chrIV,10461783,
chrIV,10482589,
chrIV,10482277,
chrIV,10481750,
chrIV,10481747,
chrIV,10481744,
chrIV,10483838,
chrIV,10483689,
chrIV,10482080,
chrIV,10483950,
chrIV,10503885,
chrIV,10502814,
chrIV,10502780,
chrIV,10502713,
chrIV,10502208,
chrIV,10501774,
chrIV,10501756,
chrIV,10501286,
chrIV,10501066,
chrIV,10515093,
chrIV,10515083,
chrIV,10515078,
chrIV,10515071,
chrIV,10530305,
chrIV,10533101,
chrIV,10533185,
chrIV,10533196,
chrIV,10533238,
chrIV,10533245,
chrIV,10533570,
chrIV,10545108,
chrIV,10558602,
chrIV,10561807,
chrIV,10573432,
chrIV,10573524,
chrIV,10573822,
chrIV,10573989,
chrIV,10574269,
chrIV,10574383,
chrIV,10574430,
chrIV,10574467,
chrIV,10574509,
chrIV,10575010,
chrIV,10575116,
chrIV,10575132,
chrIV,10575150,
chrIV,10575153,
chrIV,10575172,
chrIV,10575240,
chrIV,10575285,
chrIV,10575306,
chrIV,10575371,
chrIV,10575416,
chrIV,10575453,
chrIV,10575458,
chrIV,10575491,
chrIV,10575596,
chrIV,10575841,
chrIV,10575852,
chrIV,10575883,
chrIV,10576082,
chrIV,10576119,
chrIV,10576136,
chrIV,10576231,
chrIV,10578006,
chrIV,10578013,
chrIV,10578726,
chrIV,10578745,
chrIV,10581790,
chrIV,10593680,
chrIV,10602412,
chrIV,10608460,
chrIV,10612732,
chrIV,10614190,
chrIV,10614205,
chrIV,10614535,
chrIV,10615275,
chrIV,10615447,
chrIV,10621086,
chrIV,10628845,
chrIV,10628833,
chrIV,10628826,
chrIV,10628813,
chrIV,10628809,
chrIV,10637008,
chrIV,10639206,
chrIV,10646938,
chrIV,10656783,
chrIV,10656804,
chrIV,10656832,
chrIV,10656842,
chrIV,10656846,
chrIV,10656876,
chrIV,10656950,
chrIV,10661922,
chrIV,10661980,
chrIV,10661989,
chrIV,10664384,
chrIV,10664393,
chrIV,10665673,
chrIV,10665688,
chrIV,10665833,
chrIV,10665869,
chrIV,10665882,
chrIV,10665898,
chrIV,10665993,
chrIV,10666010,
chrIV,10666047,
chrIV,10666154,
chrIV,10666162,
chrIV,10666196,
chrIV,10666297,
chrIV,10666370,
chrIV,10666380,
chrIV,10666422,
chrIV,10666444,
chrIV,10666486,
chrIV,10666641,
chrIV,10666651,
chrIV,10666734,
chrIV,10682287,
chrIV,10680725,
chrIV,10682496,
chrIV,10682501,
chrIV,10685874,
chrIV,10685860,
chrIV,10685836,
chrIV,10687549,
chrIV,10695302,
chrIV,10694400,
chrIV,10694396,
chrIV,10694377,
chrIV,10697683,
chrIV,10697674,
chrIV,10697641,
chrIV,10697449,
chrIV,10697341,
chrIV,10697263,
chrIV,10697183,
chrIV,10697175,
chrIV,10697153,
chrIV,10702342,
chrIV,10702313,
chrIV,10702074,
chrIV,10705445,
chrIV,10714616,
chrIV,10714680,
chrIV,10714815,
chrIV,10714818,
chrIV,10714826,
chrIV,10714834,
chrIV,10714837,
chrIV,10714845,
chrIV,10714857,
chrIV,10714862,
chrIV,10714871,
chrIV,10714875,
chrIV,10714971,
chrIV,10715002,
chrIV,10715016,
chrIV,10715110,
chrIV,10715138,
chrIV,10715144,
chrIV,10715176,
chrIV,10715216,
chrIV,10715296,
chrIV,10715445,
chrIV,10716027,
chrIV,10716286,
chrIV,10725901,
chrIV,10726018,
chrIV,10726477,
chrIV,10728464,
chrIV,10737025,
chrIV,10736189,
chrIV,10735068,
chrIV,10735046,
chrIV,10735022,
chrIV,10734642,
chrIV,10734615,
chrIV,10734590,
chrIV,10734581,
chrIV,10734575,
chrIV,10734706,
chrIV,10734711,
chrIV,10734750,
chrIV,10734774,
chrIV,10734820,
chrIV,10734910,
chrIV,10734928,
chrIV,10734933,
chrIV,10734943,
chrIV,10734994,
chrIV,10735025,
chrIV,10735136,
chrIV,10735163,
chrIV,10735166,
chrIV,10735171,
chrIV,10735177,
chrIV,10735198,
chrIV,10735206,
chrIV,10735224,
chrIV,10735249,
chrIV,10735275,
chrIV,10736776,
chrIV,10736784,
chrIV,10736787,
chrIV,10736790,
chrIV,10736800,
chrIV,10736820,
chrIV,10736828,
chrIV,10736891,
chrIV,10736920,
chrIV,10736945,
chrIV,10736956,
chrIV,10736963,
chrIV,10736977,
chrIV,10737004,
chrIV,10737014,
chrIV,10737038,
chrIV,10737047,
chrIV,10737147,
chrIV,10737449,
chrIV,10741948,
chrIV,10743394,
chrIV,10744105,
chrIV,10744238,
chrIV,10744258,
chrIV,10744462,
chrIV,10744482,
chrIV,10744665,
chrIV,10754743,
chrIV,10761411,
chrIV,10761592,
chrIV,10761612,
chrIV,10761618,
chrIV,10761624,
chrIV,10761631,
chrIV,10761657,
chrIV,10761687,
chrIV,10765281,
chrIV,10768981,
chrIV,10768517,
chrIV,10768417,
chrIV,10768382,
chrIV,10768377,
chrIV,10768373,
chrIV,10768370,
chrIV,10768355,
chrIV,10768350,
chrIV,10768330,
chrIV,10768323,
chrIV,10768299,
chrIV,10768208,
chrIV,10768189,
chrIV,10768187,
chrIV,10768180,
chrIV,10766789,
chrIV,10766850,
chrIV,10767935,
chrIV,10768288,
chrIV,10768353,
chrIV,10768567,
chrIV,10769022,
chrIV,10769071,
chrIV,10769358,
chrIV,10769485,
chrIV,10769532,
chrIV,10775198,
chrIV,10772629,
chrIV,10772597,
chrIV,10772575,
chrIV,10772459,
chrIV,10772338,
chrIV,10780655,
chrIV,10787662,
chrIV,10796746,
chrIV,10796757,
chrIV,10796873,
chrIV,10796880,
chrIV,10796906,
chrIV,10796916,
chrIV,10796941,
chrIV,10797236,
chrIV,10797326,
chrIV,10798158,
chrIV,10798771,
chrIV,10798806,
chrIV,10798827,
chrIV,10798839,
chrIV,10798948,
chrIV,10799259,
chrIV,10799335,
chrIV,10799378,
chrIV,10809703,
chrIV,10810260,
chrIV,10811217,
chrIV,10811381,
chrIV,10811443,
chrIV,10811577,
chrIV,10811636,
chrIV,10812152,
chrIV,10812187,
chrIV,10812192,
chrIV,10832457,
chrIV,10843161,
chrIV,10843149,
chrIV,10843130,
chrIV,10843112,
chrIV,10842749,
chrIV,10852521,
chrIV,10852082,
chrIV,10855732,
chrIV,10855723,
chrIV,10855668,
chrIV,10855642,
chrIV,10855355,
chrIV,10855283,
chrIV,10855228,
chrIV,10855193,
chrIV,10860628,
chrIV,10858754,
chrIV,10858550,
chrIV,10858557,
chrIV,10858800,
chrIV,10858820,
chrIV,10858830,
chrIV,10858839,
chrIV,10858843,
chrIV,10858850,
chrIV,10858854,
chrIV,10858895,
chrIV,10858906,
chrIV,10861050,
chrIV,10861067,
chrIV,10861083,
chrIV,10861138,
chrIV,10861317,
chrIV,10861322,
chrIV,10864024,
chrIV,10864035,
chrIV,10864042,
chrIV,10864053,
chrIV,10864203,
chrIV,10869547,
chrIV,10869544,
chrIV,10869527,
chrIV,10869518,
chrIV,10869478,
chrIV,10869426,
chrIV,10869393,
chrIV,10869350,
chrIV,10869332,
chrIV,10869131,
chrIV,10869117,
chrIV,10869104,
chrIV,10869087,
chrIV,10869085,
chrIV,10869071,
chrIV,10869066,
chrIV,10869060,
chrIV,10869058,
chrIV,10869053,
chrIV,10869032,
chrIV,10869015,
chrIV,10868999,
chrIV,10868967,
chrIV,10868961,
chrIV,10881375,
chrIV,10881333,
chrIV,10881329,
chrIV,10880999,
chrIV,10880470,
chrIV,10880454,
chrIV,10880212,
chrIV,10878908,
chrIV,10878877,
chrIV,10878873,
chrIV,10878856,
chrIV,10879018,
chrIV,10881429,
chrIV,10881438,
chrIV,10881447,
chrIV,10881469,
chrIV,10881472,
chrIV,10881478,
chrIV,10881489,
chrIV,10881507,
chrIV,10904831,
chrIV,10904380,
chrIV,10909764,
chrIV,10907591,
chrIV,10907836,
chrIV,10908384,
chrIV,10908583,
chrIV,10909830,
chrIV,10916439,
chrIV,10919123,
chrIV,10919444,
chrIV,10919449,
chrIV,10919453,
chrIV,10919490,
chrIV,10919501,
chrIV,10919522,
chrIV,10919560,
chrIV,10919567,
chrIV,10919583,
chrIV,10919601,
chrIV,10919608,
chrIV,10934730,
chrIV,10934716,
chrIV,10934695,
chrIV,10934684,
chrIV,10934675,
chrIV,10934664,
chrIV,10934653,
chrIV,10934626,
chrIV,10934605,
chrIV,10934535,
chrIV,10934467,
chrIV,10934455,
chrIV,10934407,
chrIV,10934402,
chrIV,10934380,
chrIV,10934240,
chrIV,10934111,
chrIV,10933915,
chrIV,10933913,
chrIV,10933895,
chrIV,10933888,
chrIV,10933213,
chrIV,10933191,
chrIV,10933173,
chrIV,10933169,
chrIV,10933158,
chrIV,10936995,
chrIV,10936920,
chrIV,10936861,
chrIV,10936584,
chrIV,10936527,
chrIV,10936500,
chrIV,10936493,
chrIV,10936478,
chrIV,10936471,
chrIV,10936330,
chrIV,10936320,
chrIV,10936314,
chrIV,10936080,
chrIV,10936054,
chrIV,10936043,
chrIV,10936040,
chrIV,10936029,
chrIV,10936020,
chrIV,10935989,
chrIV,10935917,
chrIV,10935119,
chrIV,10935557,
chrIV,10935596,
chrIV,10935600,
chrIV,10935633,
chrIV,10935640,
chrIV,10935710,
chrIV,10936226,
chrIV,10937007,
chrIV,10937039,
chrIV,10937049,
chrIV,10937058,
chrIV,10937072,
chrIV,10937098,
chrIV,10937110,
chrIV,10937160,
chrIV,10937401,
chrIV,10958256,
chrIV,10958250,
chrIV,10958235,
chrIV,10958003,
chrIV,10957977,
chrIV,10957970,
chrIV,10957956,
chrIV,10957945,
chrIV,10957935,
chrIV,10957915,
chrIV,10957902,
chrIV,10957760,
chrIV,10957753,
chrIV,10957660,
chrIV,10979468,
chrIV,10979546,
chrIV,10980516,
chrIV,10981267,
chrIV,10981285,
chrIV,10981660,
chrIV,10981673,
chrIV,10981687,
chrIV,10981747,
chrIV,10984557,
chrIV,10984579,
chrIV,10984589,
chrIV,10984615,
chrIV,10984625,
chrIV,10984638,
chrIV,10984644,
chrIV,10984701,
chrIV,10984781,
chrIV,10984789,
chrIV,10985968,
chrIV,10987174,
chrIV,10989317,
chrIV,10989321,
chrIV,10989332,
chrIV,10989991,
chrIV,10990084,
chrIV,10990291,
chrIV,10990981,
chrIV,10990996,
chrIV,10991001,
chrIV,10999922,
chrIV,11000339,
chrIV,11000994,
chrIV,11001476,
chrIV,11001950,
chrIV,11002007,
chrIV,11002021,
chrIV,11003919,
chrIV,11004025,
chrIV,11004052,
chrIV,11006394,
chrIV,11006589,
chrIV,11006600,
chrIV,11006650,
chrIV,11007970,
chrIV,11007980,
chrIV,11008506,
chrIV,11008563,
chrIV,11008577,
chrIV,11009026,
chrIV,11012481,
chrIV,11012473,
chrIV,11012466,
chrIV,11012445,
chrIV,11012411,
chrIV,11012382,
chrIV,11012358,
chrIV,11012059,
chrIV,11012007,
chrIV,11016247,
chrIV,11016147,
chrIV,11016099,
chrIV,11016040,
chrIV,11016029,
chrIV,11016011,
chrIV,11015992,
chrIV,11015987,
chrIV,11015982,
chrIV,11015972,
chrIV,11015969,
chrIV,11015935,
chrIV,11015920,
chrIV,11015901,
chrIV,11023886,
chrIV,11021838,
chrIV,11021731,
chrIV,11021722,
chrIV,11019558,
chrIV,11020150,
chrIV,11020172,
chrIV,11020298,
chrIV,11020345,
chrIV,11020378,
chrIV,11020404,
chrIV,11020416,
chrIV,11020468,
chrIV,11021047,
chrIV,11021057,
chrIV,11021069,
chrIV,11021078,
chrIV,11021104,
chrIV,11021198,
chrIV,11021220,
chrIV,11021296,
chrIV,11021397,
chrIV,11021435,
chrIV,11021532,
chrIV,11021816,
chrIV,11021861,
chrIV,11022504,
chrIV,11033342,
chrIV,11032914,
chrIV,11032788,
chrIV,11032590,
chrIV,11032559,
chrIV,11031563,
chrIV,11032610,
chrIV,11036388,
chrIV,11036431,
chrIV,11036462,
chrIV,11036469,
chrIV,11036473,
chrIV,11036475,
chrIV,11036483,
chrIV,11036487,
chrIV,11036492,
chrIV,11036502,
chrIV,11036525,
chrIV,11037073,
chrIV,11037080,
chrIV,11037085,
chrIV,11037087,
chrIV,11037103,
chrIV,11037156,
chrIV,11037162,
chrIV,11037166,
chrIV,11037169,
chrIV,11037179,
chrIV,11037193,
chrIV,11037289,
chrIV,11037296,
chrIV,11037303,
chrIV,11037314,
chrIV,11037319,
chrIV,11037380,
chrIV,11037463,
chrIV,11037471,
chrIV,11037476,
chrIV,11037481,
chrIV,11037533,
chrIV,11037577,
chrIV,11037736,
chrIV,11037753,
chrIV,11037769,
chrIV,11037847,
chrIV,11037868,
chrIV,11037897,
chrIV,11038422,
chrIV,11038845,
chrIV,11047010,
chrIV,11047019,
chrIV,11047024,
chrIV,11047029,
chrIV,11047045,
chrIV,11047054,
chrIV,11047127,
chrIV,11047238,
chrIV,11048426,
chrIV,11049126,
chrIV,11055913,
chrIV,11056804,
chrIV,11057051,
chrIV,11064198,
chrIV,11064162,
chrIV,11064109,
chrIV,11064101,
chrIV,11064098,
chrIV,11064096,
chrIV,11064094,
chrIV,11064090,
chrIV,11067210,
chrIV,11067044,
chrIV,11078575,
chrIV,11081508,
chrIV,11081445,
chrIV,11081406,
chrIV,11081383,
chrIV,11081335,
chrIV,11081267,
chrIV,11081201,
chrIV,11081106,
chrIV,11081096,
chrIV,11083840,
chrIV,11083259,
chrIV,11083054,
chrIV,11083047,
chrIV,11082944,
chrIV,11082885,
chrIV,11082864,
chrIV,11082848,
chrIV,11082796,
chrIV,11082745,
chrIV,11082687,
chrIV,11082575,
chrIV,11082514,
chrIV,11082496,
chrIV,11082462,
chrIV,11081509,
chrIV,11081552,
chrIV,11082925,
chrIV,11083021,
chrIV,11083051,
chrIV,11083144,
chrIV,11083167,
chrIV,11083172,
chrIV,11083177,
chrIV,11083193,
chrIV,11083198,
chrIV,11083216,
chrIV,11083559,
chrIV,11095129,
chrIV,11097941,
chrIV,11097924,
chrIV,11097856,
chrIV,11106273,
chrIV,11106243,
chrIV,11110178,
chrIV,11110135,
chrIV,11110126,
chrIV,11110024,
chrIV,11110016,
chrIV,11110011,
chrIV,11111316,
chrIV,11111311,
chrIV,11111305,
chrIV,11111297,
chrIV,11113736,
chrIV,11121004,
chrIV,11120992,
chrIV,11120278,
chrIV,11120208,
chrIV,11119155,
chrIV,11119122,
chrIV,11119119,
chrIV,11119113,
chrIV,11119109,
chrIV,11119104,
chrIV,11119100,
chrIV,11119079,
chrIV,11119018,
chrIV,11118949,
chrIV,11118848,
chrIV,11118844,
chrIV,11116596,
chrIV,11117138,
chrIV,11119311,
chrIV,11119316,
chrIV,11119327,
chrIV,11119333,
chrIV,11119337,
chrIV,11119349,
chrIV,11119360,
chrIV,11119363,
chrIV,11119371,
chrIV,11119387,
chrIV,11119392,
chrIV,11119396,
chrIV,11124815,
chrIV,11124809,
chrIV,11124804,
chrIV,11124800,
chrIV,11124783,
chrIV,11124762,
chrIV,11124741,
chrIV,11123066,
chrIV,11123082,
chrIV,11123117,
chrIV,11123134,
chrIV,11123142,
chrIV,11123155,
chrIV,11123183,
chrIV,11123699,
chrIV,11124151,
chrIV,11124552,
chrIV,11125300,
chrIV,11125448,
chrIV,11125471,
chrIV,11125491,
chrIV,11125500,
chrIV,11125967,
chrIV,11126024,
chrIV,11130798,
chrIV,11130804,
chrIV,11130819,
chrIV,11130838,
chrIV,11130879,
chrIV,11130896,
chrIV,11130906,
chrIV,11130926,
chrIV,11130936,
chrIV,11130950,
chrIV,11130959,
chrIV,11130964,
chrIV,11130987,
chrIV,11131068,
chrIV,11131090,
chrIV,11131127,
chrIV,11144328,
chrIV,11142567,
chrIV,11142555,
chrIV,11142316,
chrIV,11142663,
chrIV,11142876,
chrIV,11147630,
chrIV,11147586,
chrIV,11147575,
chrIV,11147572,
chrIV,11147565,
chrIV,11147525,
chrIV,11147505,
chrIV,11147451,
chrIV,11147421,
chrIV,11147419,
chrIV,11147414,
chrIV,11147410,
chrIV,11147393,
chrIV,11147352,
chrIV,11147332,
chrIV,11150566,
chrIV,11149690,
chrIV,11149662,
chrIV,11149654,
chrIV,11149644,
chrIV,11149641,
chrIV,11149504,
chrIV,11146894,
chrIV,11147542,
chrIV,11148272,
chrIV,11155006,
chrIV,11159636,
chrIV,11159486,
chrIV,11159460,
chrIV,11162555,
chrIV,11162545,
chrIV,11162523,
chrIV,11162504,
chrIV,11167037,
chrIV,11167033,
chrIV,11166264,
chrIV,11166141,
chrIV,11165761,
chrIV,11167219,
chrIV,11169648,
chrIV,11169673,
chrIV,11169693,
chrIV,11169714,
chrIV,11169731,
chrIV,11169736,
chrIV,11169742,
chrIV,11169753,
chrIV,11169765,
chrIV,11174537,
chrIV,11175002,
chrIV,11175102,
chrIV,11175117,
chrIV,11175142,
chrIV,11176280,
chrIV,11177164,
chrIV,11180157,
chrIV,11179345,
chrIV,11179339,
chrIV,11178934,
chrIV,11178920,
chrIV,11178236,
chrIV,11179430,
chrIV,11179516,
chrIV,11182839,
chrIV,11182851,
chrIV,11183007,
chrIV,11183995,
chrIV,11184187,
chrIV,11186032,
chrIV,11186237,
chrIV,11186757,
chrIV,11186944,
chrIV,11186983,
chrIV,11186984,
chrIV,11186991,
chrIV,11186995,
chrIV,11192145,
chrIV,11200493,
chrIV,11200972,
chrIV,11202538,
chrIV,11202545,
chrIV,11202554,
chrIV,11202563,
chrIV,11205666,
chrIV,11206511,
chrIV,11206522,
chrIV,11206535,
chrIV,11206735,
chrIV,11206760,
chrIV,11207137,
chrIV,11207327,
chrIV,11211620,
chrIV,11211193,
chrIV,11210997,
chrIV,11210915,
chrIV,11210878,
chrIV,11217019,
chrIV,11225477,
chrIV,11225480,
chrIV,11225485,
chrIV,11248414,
chrIV,11248411,
chrIV,11248408,
chrIV,11248391,
chrIV,11270536,
chrIV,11268841,
chrIV,11268777,
chrIV,11285799,
chrIV,11285999,
chrIV,11286196,
chrIV,11286348,
chrIV,11286585,
chrIV,11287034,
chrIV,11287232,
chrIV,11287268,
chrIV,11296914,
chrIV,11300115,
chrIV,11300070,
chrIV,11299653,
chrIV,11298613,
chrIV,11298526,
chrIV,11298514,
chrIV,11298427,
chrIV,11298391,
chrIV,11298377,
chrIV,11298368,
chrIV,11298295,
chrIV,11298275,
chrIV,11298263,
chrIV,11298692,
chrIV,11298782,
chrIV,11298810,
chrIV,11298935,
chrIV,11298991,
chrIV,11306724,
chrIV,11306699,
chrIV,11306691,
chrIV,11310840,
chrIV,11310853,
chrIV,11310859,
chrIV,11310872,
chrIV,11310877,
chrIV,11310883,
chrIV,11310913,
chrIV,11316807,
chrIV,11316018,
chrIV,11315992,
chrIV,11314995,
chrIV,11312351,
chrIV,11312507,
chrIV,11312601,
chrIV,11315079,
chrIV,11315099,
chrIV,11315113,
chrIV,11315137,
chrIV,11315794,
chrIV,11315925,
chrIV,11316140,
chrIV,11319854,
chrIV,11320100,
chrIV,11320130,
chrIV,11320196,
chrIV,11324964,
chrIV,11323313,
chrIV,11323330,
chrIV,11323337,
chrIV,11323350,
chrIV,11323356,
chrIV,11323358,
chrIV,11323363,
chrIV,11323366,
chrIV,11323369,
chrIV,11323381,
chrIV,11323384,
chrIV,11323390,
chrIV,11323391,
chrIV,11323399,
chrIV,11323412,
chrIV,11323470,
chrIV,11323493,
chrIV,11327735,
chrIV,11327727,
chrIV,11329725,
chrIV,11329711,
chrIV,11329702,
chrIV,11329674,
chrIV,11329667,
chrIV,11329661,
chrIV,11329643,
chrIV,11329630,
chrIV,11329626,
chrIV,11329622,
chrIV,11329604,
chrIV,11329491,
chrIV,11329429,
chrIV,11329421,
chrIV,11333028,
chrIV,11332924,
chrIV,11332905,
chrIV,11332894,
chrIV,11332881,
chrIV,11337748,
chrIV,11337516,
chrIV,11337173,
chrIV,11337165,
chrIV,11339648,
chrIV,11338331,
chrIV,11341192,
chrIV,11359998,
chrIV,11364458,
chrIV,11364257,
chrIV,11364169,
chrIV,11364156,
chrIV,11363904,
chrIV,11363864,
chrIV,11363833,
chrIV,11363811,
chrIV,11363783,
chrIV,11363778,
chrIV,11363763,
chrIV,11363758,
chrIV,11363751,
chrIV,11363723,
chrIV,11363699,
chrIV,11363685,
chrIV,11363614,
chrIV,11361825,
chrIV,11361817,
chrIV,11361758,
chrIV,11361687,
chrIV,11361646,
chrIV,11374189,
chrIV,11373573,
chrIV,11373385,
chrIV,11372274,
chrIV,11371837,
chrIV,11371811,
chrIV,11371786,
chrIV,11371750,
chrIV,11371742,
chrIV,11371732,
chrIV,11370033,
chrIV,11370044,
chrIV,11370068,
chrIV,11370597,
chrIV,11371506,
chrIV,11372613,
chrIV,11372833,
chrIV,11372902,
chrIV,11379379,
chrIV,11379362,
chrIV,11379358,
chrIV,11379347,
chrIV,11379341,
chrIV,11379322,
chrIV,11392490,
chrIV,11393410,
chrIV,11400328,
chrIV,11400322,
chrIV,11400301,
chrIV,11400108,
chrIV,11398466,
chrIV,11398329,
chrIV,11398313,
chrIV,11398305,
chrIV,11398297,
chrIV,11398291,
chrIV,11398280,
chrIV,11402124,
chrIV,11402119,
chrIV,11398413,
chrIV,11398429,
chrIV,11398451,
chrIV,11398460,
chrIV,11406290,
chrIV,11406281,
chrIV,11406177,
chrIV,11403724,
chrIV,11401462,
chrIV,11401527,
chrIV,11401534,
chrIV,11401566,
chrIV,11401638,
chrIV,11401663,
chrIV,11401681,
chrIV,11401688,
chrIV,11402009,
chrIV,11403368,
chrIV,11407362,
chrIV,11407356,
chrIV,11407334,
chrIV,11406864,
chrIV,11406854,
chrIV,11406847,
chrIV,11406840,
chrIV,11406835,
chrIV,11407015,
chrIV,11407034,
chrIV,11407047,
chrIV,11407053,
chrIV,11407055,
chrIV,11407060,
chrIV,11407070,
chrIV,11407511,
chrIV,11407600,
chrIV,11425543,
chrIV,11433950,
chrIV,11433966,
chrIV,11433973,
chrIV,11434312,
chrIV,11434343,
chrIV,11434350,
chrIV,11434363,
chrIV,11434393,
chrIV,11434415,
chrIV,11434427,
chrIV,11434440,
chrIV,11434557,
chrIV,11434712,
chrIV,11434762,
chrIV,11434778,
chrIV,11435222,
chrIV,11435261,
chrIV,11435395,
chrIV,11435418,
chrIV,11435453,
chrIV,11435458,
chrIV,11435484,
chrIV,11435534,
chrIV,11435815,
chrIV,11436408,
chrIV,11469992,
chrIV,11469975,
chrIV,11469770,
chrIV,11470148,
chrIV,11470371,
chrIV,11470381,
chrIV,11470389,
chrIV,11470395,
chrIV,11479548,
chrIV,11479517,
chrIV,11479483,
chrIV,11479466,
chrIV,11479440,
chrIV,11482961,
chrIV,11482940,
chrIV,11482934,
chrIV,11482899,
chrIV,11482888,
chrIV,11482842,
chrIV,11482813,
chrIV,11482619,
chrIV,11481098,
chrIV,11480535,
chrIV,11480369,
chrIV,11480360,
chrIV,11479475,
chrIV,11479597,
chrIV,11479605,
chrIV,11480608,
chrIV,11480648,
chrIV,11499100,
chrIV,11499094,
chrIV,11499089,
chrIV,11499083,
chrIV,11498991,
chrIV,11498844,
chrIV,11513532,
chrIV,11510816,
chrIV,11510797,
chrIV,11523909,
chrIV,11523828,
chrIV,11523820,
chrIV,11523813,
chrIV,11522177,
chrIV,11521092,
chrIV,11521081,
chrIV,11521059,
chrIV,11521025,
chrIV,11519768,
chrIV,11521146,
chrIV,11521171,
chrIV,11521181,
chrIV,11521187,
chrIV,11522127,
chrIV,11522144,
chrIV,11522278,
chrIV,11522304,
chrIV,11522408,
chrIV,11522420,
chrIV,11522448,
chrIV,11522454,
chrIV,11522465,
chrIV,11522532,
chrIV,11522636,
chrIV,11522656,
chrIV,11522661,
chrIV,11522730,
chrIV,11522924,
chrIV,11522986,
chrIV,11523205,
chrIV,11523243,
chrIV,11523272,
chrIV,11523663,
chrIV,11523882,
chrIV,11523927,
chrIV,11523929,
chrIV,11524001,
chrIV,11524044,
chrIV,11524052,
chrIV,11524058,
chrIV,11524098,
chrIV,11524103,
chrIV,11524156,
chrIV,11524173,
chrIV,11524473,
chrIV,11524511,
chrIV,11524548,
chrIV,11527517,
chrIV,11527536,
chrIV,11527551,
chrIV,11527571,
